review_id,review_text,star_rating,true_label
4395,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4396,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4397,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4398,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4399,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4400,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4401,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4402,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4403,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
4404,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4405,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4406,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4407,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4408,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4409,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4410,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4411,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4412,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4413,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4414,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4415,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4416,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4417,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4418,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
4419,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4420,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4421,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4422,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4423,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4424,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4425,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4426,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4427,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4428,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4429,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4430,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4431,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4432,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4433,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4434,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4435,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4436,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4437,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4438,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4439,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4440,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4441,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4442,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4443,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4444,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4445,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4446,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
4447,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4448,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4449,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4450,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4451,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4452,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4453,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4454,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4455,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4456,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4457,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4458,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4459,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4460,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4461,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4462,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4463,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4464,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4465,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4466,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4467,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4468,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4469,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4470,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4471,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4472,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4473,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4474,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4475,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4476,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4477,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4478,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4479,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4480,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4481,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4482,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4483,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4484,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4485,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4486,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4487,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4488,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4489,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4490,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4491,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4492,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4493,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4494,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4495,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4496,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4497,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4498,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4499,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4500,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4501,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4502,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4503,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4504,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4505,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4506,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4507,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4508,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4509,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4510,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4511,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4512,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4513,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4514,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4515,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4516,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4517,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4518,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4519,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4520,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4521,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4522,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4523,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4524,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4525,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4526,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4527,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4528,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4529,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4530,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4531,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4532,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4533,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4534,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4535,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4536,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4537,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4538,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4539,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4540,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4541,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4542,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4543,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4544,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4545,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4546,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4547,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4548,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4549,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4550,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4551,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4552,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4553,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4554,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4555,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4556,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4557,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4558,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4559,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4560,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4561,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4562,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4563,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4564,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4565,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4566,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4567,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4568,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4569,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4570,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4571,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4572,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4573,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4574,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4575,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4576,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4577,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4578,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4579,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4580,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4581,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4582,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4583,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4584,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
4585,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4586,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4587,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4588,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4589,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4590,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4591,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4592,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4593,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
4594,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4595,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4596,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4597,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
4598,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4599,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4600,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4601,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4602,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4603,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4604,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4605,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4606,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4607,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4608,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4609,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4610,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4611,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4612,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4613,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4614,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4615,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4616,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4617,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4618,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4619,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4620,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4621,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4622,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4623,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4624,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4625,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4626,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4627,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4628,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4629,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4630,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4631,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4632,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4633,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4634,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4635,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4636,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4637,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4638,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4639,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4640,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4641,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4642,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4643,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4644,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4645,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4646,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4647,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4648,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4649,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4650,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4651,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4652,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4653,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4654,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4655,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4656,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4657,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4658,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4659,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4660,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4661,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4662,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4663,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4664,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4665,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
4666,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4667,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4668,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4669,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4670,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4671,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4672,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4673,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4674,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4675,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4676,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4677,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4678,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4679,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4680,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4681,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4682,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4683,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4684,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4685,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4686,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4687,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4688,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4689,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4690,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4691,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4692,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4693,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
4694,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4695,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4696,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4697,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4698,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4699,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4700,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4701,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4702,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4703,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4704,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4705,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4706,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4707,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4708,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4709,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4710,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4711,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4712,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4713,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4714,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4715,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4716,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4717,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4718,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4719,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4720,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4721,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4722,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4723,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4724,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4725,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4726,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4727,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4728,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4729,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4730,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4731,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4732,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4733,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4734,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4735,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4736,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4737,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4738,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4739,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4740,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4741,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4742,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4743,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4744,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4745,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4746,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4747,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4748,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4749,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4750,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4751,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4752,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4753,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4754,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4755,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4756,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4757,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4758,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4759,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4760,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
